tokens,ner_labels,pos_labels
"['menurut', 'gue', 'akun', 'informasi', 'bumn', 'paling', 'bagus', 'ya', 'kai', '.', 'bayangkan', '.', 'mereka', 'punya', 'database', 'kapan', 'rapid', 'test', 'buka', 'di', 'semua', 'lokasi', 'stasiun', '...', 'responnya', 'juga', 'cepat', '!']","['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['IN', 'PRP', 'NN', 'NN', 'NNP', 'RB', 'JJ', 'UH', 'NNP', 'Z', 'VB', 'Z', 'PRP', 'VB', 'NN', 'WH', 'JJ', 'NN', 'VB', 'IN', 'DT', 'NN', 'NN', 'Z', 'NN', 'RB', 'JJ', 'Z']"
"['selalu', 'terharu', 'di', 'part', 'ini', 'tiap', 'nonton', 'ulang']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'VB', 'IN', 'NN', 'PR', 'DT', 'VB', 'RB']"
"['anjri', 'itu', 'yeosang', 'sampai', 'mau', 'jatoh']","['O', 'O', 'B-PERSON', 'O', 'O', 'O']","['UH', 'PR', 'NNP', 'IN', 'MD', 'VB']"
"['kemarin', '8gb', 'update', 'jadi', '10gb', '.', 'aku', 'hapus', 'teros', 'install', 'balek', 'jadi', '3gb', '.', 'haha', '..']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'CD', 'NN', 'VB', 'CD', 'Z', 'PRP', 'VB', 'RB', 'VB', 'RB', 'VB', 'CD', 'Z', 'UH', 'Z']"
"['eh', 'lucu', 'banget', 'nih', 'tiba-tiba', 'cc-ku', 'rame', 'hahahah', 'bentarrr']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'JJ', 'RB', 'RP', 'RB', 'NN', 'JJ', 'UH', 'JJ']"
"['kalo', 'pake', 'pickaw', 'kasihan', 'kaum', 'limit', '..', 'soalnya', 'pickaw', 'cm', 'bisa', 'pake', 'retweet', '️', 'terus', 'juga', 'kalo', 'retweet', 'up', '3k', 'pickaw', 'bayar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'VB', 'NNP', 'UH', 'NN', 'NN', 'Z', 'SC', 'NNP', 'RB', 'MD', 'VB', 'VB', 'SYM', 'RB', 'RB', 'SC', 'NN', 'IN', 'CD', 'NNP', 'VB']"
"['agak', 'kurang', 'mood', 'mau', 'tes', 'pickaw', 'enggak', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'RB', 'JJ', 'NN', 'VB', 'NNP', 'NEG', 'Z']"
"['tujuh', 'pemain', 'tarik', 'diri', 'di', 'terbuka', 'india']","['O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT']","['CD', 'NN', 'VB', 'NN', 'IN', 'NNP', 'NNP']"
"['wkwkwk', 'jadi', 'ingat', 'jokes', 'jaman', 'smtown', 'salah', 'gaul', '.', 'malikai', 'kedelai', 'hitam', 'kkamjong', 'parah', 'sih', 'apalagi', 'ya', 'wkkw']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']","['UH', 'VB', 'VB', 'NN', 'NN', 'NNP', 'JJ', 'NN', 'Z', 'NN', 'NN', 'JJ', 'NNP', 'JJ', 'RP', 'WH', 'UH', 'UH']"
"['lebih', 'tua', '1-2', 'tahun']","['O', 'O', 'O', 'O']","['RB', 'JJ', 'CD', 'NND']"
"['aku', 'akan', 'tetap', 'mengucapkan', 'selamat', 'tinggal', 'meski', 'aku', 'tau', 'akan', 'merindukanmu', '&', 'ingin', 'selalu', 'kembali', 'padamu', 'my', 'fair', 'lady']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRP', 'MD', 'RB', 'VB', 'JJ', 'NN', 'SC', 'PRP', 'VB', 'MD', 'VB', 'SYM', 'MD', 'RB', 'VB', 'IN', 'PRP', 'JJ', 'NN']"
"['pas', 'lihat', 'teaser', 'soob', 'p1', 'x', 'gue', 'langsung', 'jadiin', 'bias', 'sampai', 'sekarang', 'lmao']","['O', 'O', 'O', 'B-PERSON', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'VB', 'NN', 'NNP', 'NNP', 'NNP', 'PRP', 'RB', 'VB', 'NN', 'IN', 'NN', 'UH']"
"['elf', ':', 'tidak', 'ada', 'kyuhae', 'hanya', 'ada', 'kyumin', '!', 'kyuhyun', ':', 'keduanya', 'ada', '.']","['B-ORG', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']","['NNP', 'Z', 'NEG', 'VB', 'NNP', 'RB', 'VB', 'NNP', 'Z', 'NNP', 'Z', 'DT', 'VB', 'Z']"
"['kamu', 'sudah', 'cukup', 'baik', 'untukku', '.', 'pertahankan', 'itu', 'jika', 'kamu', 'benar', 'mencintaiku', ':)']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRP', 'RB', 'RB', 'JJ', 'NN', 'Z', 'VB', 'PR', 'SC', 'PRP', 'JJ', 'VB', 'SYM']"
"['hi', 'from', 'mama', 'aoki', '&', 'me', '!']","['O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O']","['UH', 'IN', 'NN', 'NNP', 'SYM', 'PRP', 'Z']"
"['besok', 'seleksi', '.']","['O', 'O', 'O']","['NN', 'NN', 'Z']"
"['hadeh', 'baru', 'siap', 'siap', 'udah', 'dikabarin', 'begini']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'RB', 'VB', 'VB', 'RB', 'VB', 'RB']"
"['21/01', 'giat', 'pengawasan', 'lalu', 'lintas', 'produk', 'perikanan', 'asal', 'wakai', 'ampana', 'sulawesi', 'tengah', 'via', 'kmp', 'tuna', 'tomini', '.', 'petugas', '@reyzar86', '@ardiandaris12', '@humasbkipm', '@abdulkadir_fq', '@iwana_putri', '@saharudd1n', '@takwin_suleman']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-GPE', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'B-PERSON', 'B-ORG', 'B-PERSON', 'B-PERSON', 'B-PERSON', 'B-PERSON']","['CD', 'JJ', 'NN', 'NN', 'NN', 'NN', 'NN', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'NN', 'NNP', 'NNP', 'Z', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP']"
"['masih', 'trending', '11', 'nih', 'guys']","['O', 'O', 'O', 'O', 'O']","['RB', 'VB', 'CD', 'RP', 'NN']"
"['sambut', 'pagi', 'dengan', 'tag', 'zero', 'two', 'yang', 'random']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'NN', 'IN', 'NN', 'CD', 'CD', 'SC', 'JJ']"
"['spirit', 'doll', 'gue', 'nambah', 'wkwkwkwk']","['O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'PRP', 'VB', 'UH']"
"['menteri', 'bumn', 'erick', 'thohir', 'berharap', 'program', 'talenta', 'wirausaha', 'bsi', 'yang', 'diluncurkan', 'oleh', 'bank', 'syariah', 'indonesia', '(', 'bsi', ')', 'dapat', 'menciptakan', 'muslimpreneur', 'di', 'indonesia', '.', 'erick', 'thohir', 'mengatakan', 'bsi', 'akan', 'fokus', 'membangun', 'muslimpreneur', '&', 'juga', 'pembangunan', 'ekosistem', 'industri', 'halal', '...']","['O', 'B-ORG', 'B-PERSON', 'I-PERSON', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NNP', 'NNP', 'NNP', 'VB', 'NNP', 'NNP', 'NNP', 'NNP', 'SC', 'VB', 'IN', 'NNP', 'NNP', 'NNP', 'Z', 'NNP', 'Z', 'MD', 'VB', 'NN', 'IN', 'NNP', 'Z', 'NNP', 'NNP', 'VB', 'NNP', 'MD', 'VB', 'VB', 'NN', 'SYM', 'RB', 'NN', 'NN', 'NN', 'NN', 'Z']"
"['selamat', 'pagi', 'warga', 'ciputat', 'ciputat', 'lebak', 'bulus', 'dan', 'sekitarnya', '!', 'awali', 'setiap', 'hari', 'ini', 'dengan', 'doa', 'dan', 'penuh', 'semangat', ':)']","['O', 'O', 'O', 'B-GPE', 'B-GPE', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'NN', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'CC', 'NN', 'Z', 'VB', 'DT', 'NND', 'PR', 'IN', 'NN', 'CC', 'JJ', 'NN', 'SYM']"
"['sedih', 'amat', 'pas', 'bagian', 'ini', ':', 'gue', 'kan', 'enggak', 'tau', 'kudunya', 'ngapain']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'RB', 'NN', 'NN', 'PR', 'Z', 'PRP', 'RP', 'NEG', 'VB', 'MD', 'VB']"
"['kirain', 'ada', 'apaan', 'rame', 'banget', 'ternyata', 'pada', 'kesiangan']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['MD', 'VB', 'WH', 'JJ', 'RB', 'VB', 'RB', 'VB']"
"['katanya', 'lebih', 'hebat', 'dari', 'pemerintahan', 'sebelumnya', 'pemerintahan', 'sebelum', 'menangkap', 'besannya', 'yang', 'diduka', 'korupsi', 'pemerintahan', 'yang', 'lebih', 'hebat', 'ini', 'berani', 'enggak', 'ya']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'RB', 'JJ', 'IN', 'NN', 'RB', 'NN', 'IN', 'VB', 'NN', 'SC', 'VB', 'VB', 'NN', 'SC', 'RB', 'JJ', 'PR', 'JJ', 'NEG', 'UH']"
"['kamar', 'gue', 'kenapa', 'jadi', 'bau', 'lipstick', 'anjing']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'PRP', 'WH', 'VB', 'JJ', 'NN', 'UH']"
"['permudah', 'warga', 'ganjar', 'akan', 'bangun', 'jembatan', 'rusak', 'diterjang', 'banjir', 'penghubung', 'wonosobo-banjarnegara']","['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE']","['VB', 'NN', 'NNP', 'MD', 'VB', 'NN', 'JJ', 'VB', 'NN', 'NN', 'NNP']"
"['1', '.', 'orang', 'awam', 'yang', 'bermazhab', 'mufti', 'ikut', 'ijtihad', 'majlis', 'fatwa', 'kebangsaan', 'dan', 'negeri', '.', '2', '.', 'yang', 'belajar', 'dalam', 'bidang', 'berkaitan', 'perbankan', 'belajar', 'betul', '²', 'sampai', 'jadi', 'pakar', 'masuk', 'dalam', 'lapangan', 'dan', 'ubah', 'apa', 'yang', 'patut', '.', 'itu', 'tanggungjawab', 'fardhu', 'kifayah', 'buat', 'kalian', '.', '3', '.', 'jangan', 'palatao']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['OD', 'Z', 'NN', 'JJ', 'SC', 'VB', 'NN', 'VB', 'NN', 'NN', 'NN', 'NN', 'CC', 'NN', 'Z', 'OD', 'Z', 'SC', 'VB', 'IN', 'NN', 'JJ', 'NN', 'VB', 'RB', 'SYM', 'SC', 'VB', 'NN', 'VB', 'IN', 'NN', 'CC', 'VB', 'WH', 'SC', 'JJ', 'Z', 'PR', 'NN', 'FW', 'FW', 'IN', 'PRP', 'Z', 'OD', 'Z', 'NEG', 'JJ']"
"['kebiasaan', 'izin', 'dadakan', 'akshsjdksk', 'mana', 'nanti', 'matematika', 'anjirr', 'tidak', 'ada', 'tempat', 'persembunyian']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'VB', 'JJ', 'UH', 'SC', 'RB', 'NN', 'UH', 'NEG', 'VB', 'NN', 'NN']"
"['aku', 'enggak', 'tau', 'kenapa', 'suka', 'banget', 'sama', 'ini', 'foto']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRP', 'NEG', 'VB', 'WH', 'VB', 'RB', 'IN', 'PR', 'NN']"
"['sakit', 'pinggang', 'kalo', 'dalam', 'kitab', 'primbonn', 'apa', 'yak', '..']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'NN', 'SC', 'IN', 'NNP', 'NNP', 'WH', 'UH', 'Z']"
"['forex', 'hari', 'ini', ':', 'dolar', 'terpukul', 'oleh', 'angka', 'ketenagakerjaan', 'yang', 'buruk']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'PR', 'Z', 'NN', 'VB', 'IN', 'NN', 'NN', 'SC', 'JJ']"
"['sedih', '...', 'udah', 'ngarep', 'udah', 'dekat', 'sama', 'yang', 'ini', '...', 'tapi', 'enggak', 'mau', 'berharap', 'dengan', 'perasaan', 'tuh', 'kayak', 'bilang', 'pasti', 'dia', 'dekat', 'sama', 'cewek', 'lain', 'juga', 'ternyata', 'benar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'Z', 'RB', 'VB', 'RB', 'JJ', 'IN', 'SC', 'PR', 'Z', 'CC', 'NEG', 'MD', 'VB', 'IN', 'NN', 'RP', 'IN', 'VB', 'RB', 'PRP', 'JJ', 'IN', 'NN', 'JJ', 'RB', 'VB', 'JJ']"
"['gue', 'belum', 'tidur', '...']","['O', 'O', 'O', 'O']","['PRP', 'NEG', 'VB', 'Z']"
"['aku', 'bgtt', 'dr', 'kemarin', 'enggak', 'sempat', 'nengok', 'jenoo']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']","['PRP', 'RB', 'IN', 'NN', 'NEG', 'MD', 'VB', 'NNP']"
"['(', ')', 'shoketta', 'masa', 'akun', 'baru', 'sus', 'kemarin', 'tbtb', 'permanen', 'mana', 'diminta', '50k', '.', 'mending', 'buat', 'beli', 'makan', 'duit', 'segitu']","['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Z', 'Z', 'NNP', 'UH', 'NN', 'JJ', 'JJ', 'NN', 'NN', 'JJ', 'SC', 'VB', 'CD', 'Z', 'JJ', 'IN', 'VB', 'NN', 'NN', 'PR']"
"['sch', '!', 'lihat', 'guru', 'sender', 'kalau', 'ngasih', 'pengumuman', 'mana', 'baju', 'sender', 'masih', 'basah', 'poll', 'gara', '²', 'kemarin', 'sore', 'baru', 'dicuci', 'oh', 'ya', 'btw', 'minta', 'doanya', 'guys', 'semoga', 'nanti', 'siang', 'jam', '1', '-', '2', 'hujan', 'dueressssssssssss', 'poll', 'biar', 'kagak', 'jadi']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['SYM', 'Z', 'VB', 'NN', 'NN', 'SC', 'VB', 'NN', 'SC', 'NN', 'NN', 'RB', 'JJ', 'RB', 'SC', 'SYM', 'NN', 'NN', 'RB', 'VB', 'UH', 'UH', 'RB', 'VB', 'NN', 'NN', 'SC', 'RB', 'NN', 'NN', 'CD', 'Z', 'CD', 'NN', 'JJ', 'RB', 'SC', 'NEG', 'VB']"
"['lky', 'kenapa', 'jadi', 'lokal', 'gini', 'ya', 'allah']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']","['NNP', 'WH', 'VB', 'JJ', 'RB', 'UH', 'NNP']"
"['kok', 'badanku', 'panas']","['O', 'O', 'O']","['RP', 'NN', 'JJ']"
"['memang', 'benar', 'kalau', 'lagi', 'mumet', 'paling', 'enak', 'diam', 'di', 'rooftop', 'rumahhh']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'JJ', 'SC', 'RB', 'JJ', 'RB', 'JJ', 'VB', 'IN', 'NN', 'NN']"
"['jadi', 'ingat', 'pas', 'lagi', 'beli', 'bubur', 'sama', 'suami', 'dia', 'parkir', 'nya', 'dekat', 'lobang', '.', 'pas', 'gue', 'turun', 'dari', 'motor', 'dia', 'baru', 'bilang', 'awas', 'lobang', 'mundur', 'sekali', 'langsung', 'nyeblos', 'kaki', 'gue', 'sebelah', '.', 'enggak', 'sakit', 'tapi', 'maluuuuuu', 'nya', 'sampai', 'pulang', 'mana', 'lagi', 'gendong', 'sea', 'wkwkwk']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'VB', 'NN', 'RB', 'VB', 'NN', 'IN', 'NN', 'PRP', 'VB', 'PRP', 'JJ', 'NN', 'Z', 'RB', 'PRP', 'VB', 'IN', 'NN', 'PRP', 'RB', 'VB', 'UH', 'NN', 'VB', 'RB', 'RB', 'VB', 'NN', 'PRP', 'NN', 'Z', 'NEG', 'JJ', 'CC', 'JJ', 'PRP', 'IN', 'VB', 'SC', 'RB', 'VB', 'NNP', 'UH']"
"['selamat', 'pagi', 'semua', '...', 'sehat', '&', 'sukses', 'selalu', 'untuk', 'anda', '...', 'amiin']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'NN', 'DT', 'Z', 'JJ', 'SYM', 'JJ', 'RB', 'IN', 'PRP', 'Z', 'UH']"
"['moga', 'ada', 'negatifnya', 'harini']","['O', 'O', 'O', 'O']","['RB', 'VB', 'NN', 'NN']"
"['10', '.', 'deactivate', '/', 'hiatus', '?', 'bilang', 'ke', 'admin']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['OD', 'Z', 'VB', 'SYM', 'NN', 'Z', 'VB', 'IN', 'NN']"
"['awal', 'yang', 'buruk', 'kacau', 'kacauuhh']","['O', 'O', 'O', 'O', 'O']","['NN', 'SC', 'JJ', 'JJ', 'JJ']"
"['ppkn', 'anjing', 'ppkn']","['O', 'O', 'O']","['NN', 'UH', 'NN']"
"['enggak', 'pernah', 'berantem']","['O', 'O', 'O']","['NEG', 'MD', 'VB']"
"['semakin', 'minggu', 'semakin', 'padat']","['O', 'O', 'O', 'O']","['RB', 'NNP', 'RB', 'JJ']"
"['barca', 'pun', 'harus', 'tersingkir', '.']","['B-ORG', 'O', 'O', 'O', 'O']","['NNP', 'RP', 'MD', 'VB', 'Z']"
"['memang', 'paling', 'malas', 'nyuci', 'bed', 'cover', 'ya', 'wak']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'RB', 'JJ', 'VB', 'NN', 'NN', 'UH', 'NN']"
"['mentor', 'enggak', 'profesional', 'bintang', '1']","['O', 'O', 'O', 'O', 'O']","['NN', 'NEG', 'JJ', 'NN', 'CD']"
"['dirumah', 'dan', 'sekolah']","['O', 'O', 'O']","['IN', 'CC', 'NN']"
"['lupa', 'pernah', 'damage', 'berapa', 'tapi', 'kayanya', '75k', 'udah', 'lewat']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'RB', 'NN', 'WH', 'CC', 'IN', 'CD', 'MD', 'VB']"
"['seganteng', 'apa', 'si', 'mukanya', 'ini', 'orang']","['O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'WH', 'RP', 'NN', 'PR', 'NN']"
"['pilih', 'dulu', 'saja', 'bair', 'gue', 'yang', 'ngantri', 'akajsjsjdj', 'gabisa', 'anjing', 'gue', 'meleleh']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'RB', 'RB', 'SC', 'PRP', 'SC', 'VB', 'UH', 'MD', 'UH', 'PRP', 'VB']"
"['@jantungpiisang', '@marwancikasan', 'itu', 'jadi', 'catatan', 'kami', 'yang', 'tertuang', 'dalam', 'salah', 'satu', 'dari', '5', 'catatan', 'kritis', '@fpd_dpr', 'silakan', 'dibaca', 'dokter']","['B-PERSON', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']","['NNP', 'NNP', 'PR', 'VB', 'NN', 'PRP', 'SC', 'VB', 'IN', 'JJ', 'CD', 'IN', 'CD', 'NN', 'JJ', 'NNP', 'VB', 'VB', 'NN']"
"['setelah', 'pindahan', 'capek', 'baru', 'tidur', 'bareng']","['O', 'O', 'O', 'O', 'O', 'O']","['IN', 'VB', 'JJ', 'RB', 'VB', 'RB']"
"['kiko', 'lagi', 'kerasukan', 'mbah', 'j', 'kali', 'makanya', 'ngetiknya', 'gitu']","['B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']","['NNP', 'RB', 'VB', 'NN', 'NNP', 'RB', 'RB', 'VB', 'RB']"
"['aku', 'belum', 'hype', 'hashtag', 'boleh', 'minta', 'tolong', 'drop', 'hashtag', 'nya', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRP', 'NEG', 'JJ', 'NN', 'MD', 'VB', 'VB', 'VB', 'NN', 'PRP', 'Z']"
"['orang', 'bilang', 'kamu', 'murah', 'senyum', '?', 'hebat', 'sih', 'tapi', 'kalah', 'sama', 'aku', 'soalnya', 'senyumku', 'gratis']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'VB', 'PRP', 'JJ', 'NN', 'Z', 'JJ', 'RP', 'CC', 'VB', 'IN', 'PRP', 'SC', 'NN', 'JJ']"
"['merch', 'bangtan', 'sold', 'out', 'dalam', 'semenit', 'wkwkwkwk', 'apa', 'kabar', 'merch', 'jungkook', 'nanti', 'belum', 'keluar', 'perang', 'darah', 'udah', 'you', 'semua']","['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'NNP', 'VB', 'RB', 'IN', 'NN', 'UH', 'WH', 'NN', 'NN', 'NNP', 'RB', 'NEG', 'VB', 'VB', 'NN', 'RB', 'PRP', 'DT']"
"['rekomendasi', 'outfit', 'hijabers', 'di', 'shopee']","['O', 'O', 'O', 'O', 'B-ORG']","['NN', 'NN', 'NN', 'IN', 'NNP']"
"['mau', 'nangis', 'ah', 'anjing']","['O', 'O', 'O', 'O']","['MD', 'VB', 'UH', 'UH']"
"['busett', 'itu', 'ngapain', 'ngestok', 'mie', 'di', 'laci', 'meja', 'banyak', 'benerr']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'PR', 'VB', 'VB', 'NN', 'IN', 'NN', 'NN', 'JJ', 'RB']"
"['hiduplah', 'seperti', 'teletubies', 'hidupnya', 'enggak', 'punya', 'masalah', 'apapun', 'kerjanya', 'cuman', 'berpelukan', 'ajah', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'IN', 'NNP', 'NN', 'NEG', 'VB', 'NN', 'DT', 'NN', 'RB', 'VB', 'RB', 'Z']"
"['huhuhu', 'semangat']","['O', 'O']","['UH', 'NN']"
"['masih', 'pagi', 'udah', 'kangen', 'daegalie']","['O', 'O', 'O', 'O', 'B-PERSON']","['RB', 'NN', 'RB', 'VB', 'NNP']"
"['tanganku', 'dingin', 'bisa', 'pulang', 'sbentar', 'enggak', '?', '5', 'menit', 'genggam', 'tangankuuu', '@dw_day6_drummer']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON']","['NN', 'JJ', 'MD', 'VB', 'RB', 'NEG', 'Z', 'CD', 'NND', 'VB', 'NN', 'NNP']"
"['selamat', 'hari', 'jumat', '.', 'semoga', 'di', 'mudahkan', 'segala', 'urusan', 'kita', 'hari', 'ini', '.', 'dibukakan', 'pintu', 'rezeki', 'kita', 'yang', 'seluas', 'luasnya', 'dan', 'segala', 'pintu', 'kebaikan', 'buat', 'kita', 'semua', '.', 'amin', 'yra', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'NN', 'NNP', 'Z', 'RB', 'IN', 'VB', 'PR', 'NN', 'PRP', 'NN', 'PR', 'Z', 'VB', 'NN', 'NN', 'PRP', 'SC', 'JJ', 'NN', 'CC', 'PR', 'NN', 'NN', 'IN', 'PRP', 'DT', 'Z', 'UH', 'UH', 'Z']"
"['make', 'bek', 'umur', 'tua', 'saja', 'udah', 'salah', 'banget', 'meskipun', 'banyak', 'pengalaman', 'itu', 'enggak', 'bisa', 'di', 'jadiin', 'alesan', '!', '!', 'pemain', 'nya', 'antara', 'niat', 'enggak', 'niat', 'si', 'yang', 'penting', 'gaji', 'lancar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'NN', 'NN', 'JJ', 'RB', 'RB', 'JJ', 'RB', 'SC', 'JJ', 'NN', 'PR', 'NEG', 'MD', 'IN', 'VB', 'NN', 'Z', 'Z', 'NN', 'PRP', 'IN', 'NN', 'NEG', 'NN', 'RP', 'SC', 'JJ', 'NN', 'JJ', 'Z']"
"['parah', 'tangan', 'gua', 'dingin', 'banget', 'anjing']","['O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'NN', 'PRP', 'JJ', 'RB', 'UH']"
